Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Latitude,Longitude
784,US-2015-157014,3/10/2015,6/10/2015,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Not,35.49,1,0.50,-15.62,39.9622601,-83.0007065
785,US-2015-157014,3/10/2015,6/10/2015,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,Not,47.98,2,0.20,0.60,39.9622601,-83.0007065
786,CA-2015-154921,5/23/2015,5/28/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Not,186.69,3,0.00,87.74,34.0003117,-81.0331309
787,CA-2017-129567,3/17/2017,3/21/2017,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,Anna Andreadi,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,Not,17.46,2,0.20,5.89,34.6981064,-118.1366153
788,CA-2015-154620,12/12/2015,12/16/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,Anna Andreadi,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",Not,348.93,2,0.20,34.89,34.6981064,-118.1366153
789,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Not,143.96,4,0.00,69.10,37.5385087,-77.43428
790,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Not,15.42,1,0.00,4.16,37.5385087,-77.43428
791,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Not,43.04,8,0.00,21.09,37.5385087,-77.43428
792,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,332.94,3,0.00,79.91,37.5385087,-77.43428
793,CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,Cassandra Brandow,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,Not,1363.96,5,0.20,85.25,35.595363,-82.5508407
794,CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-LA-10001569,Office Supplies,Labels,Avery 499,Not,9.96,2,0.00,4.58,37.7792588,-122.4193286
795,CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Not,21.72,4,0.00,10.64,37.7792588,-122.4193286
796,CA-2017-151428,9/21/2017,9/26/2017,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,Not,20.16,7,0.00,9.88,44.0234387,-92.4630182
797,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Chuck Magee,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,Not,132.79,7,0.00,63.74,43.157285,-77.615214
798,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Chuck Magee,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,Not,12.96,2,0.00,6.22,43.157285,-77.615214
799,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,Chuck Magee,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Not,21.56,7,0.00,10.35,43.157285,-77.615214
800,CA-2015-101910,11/27/2015,11/27/2015,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,Anna Andreadi,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Yes,283.92,5,0.20,17.75,33.6680772,-117.3272615
801,CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,22.23,1,0.00,7.34,32.7174202,-117.162772
802,CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,Not,215.97,2,0.20,18.90,32.7174202,-117.162772
803,CA-2016-136133,8/18/2016,8/23/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,Not,355.32,9,0.00,99.49,40.7127281,-74.0060152
804,CA-2016-115504,12/3/2016,12/3/2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,Not,12.96,2,0.00,6.22,32.5025471,-92.116219
805,CA-2017-135783,4/22/2017,4/24/2017,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Not,18.28,2,0.00,6.22,37.7792588,-122.4193286
806,CA-2014-134313,1/11/2014,7/11/2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,Not,43.18,3,0.20,4.32,39.7392364,-104.984862
807,CA-2014-134313,1/11/2014,7/11/2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,Not,1983.97,4,0.20,248.00,39.7392364,-104.984862
808,CA-2015-140921,3/2/2015,5/2/2015,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Kelly Williams,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,Not,28.40,2,0.00,11.08,41.2587459,-95.9383758
809,CA-2015-140921,3/2/2015,5/2/2015,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Kelly Williams,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Not,149.97,3,0.00,50.99,41.2587459,-95.9383758
810,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-AR-10003190,Office Supplies,Art,Newell 32,Not,11.52,4,0.00,3.23,47.8105738,-122.3774952
811,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Not,1298.55,5,0.00,311.65,47.8105738,-122.3774952
812,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Not,213.92,4,0.00,62.04,47.8105738,-122.3774952
813,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Not,25.78,2,0.00,2.58,47.8105738,-122.3774952
814,CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,Anna Andreadi,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Not,18.28,2,0.00,6.22,33.7494951,-117.873221
815,CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,Anna Andreadi,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Not,1399.93,7,0.00,601.97,33.7494951,-117.873221
816,CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,Not,51.84,8,0.00,24.88,43.0386475,-87.9090751
817,CA-2016-149370,9/15/2016,9/19/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,Not,5.34,1,0.20,1.87,39.9527237,-75.1635262
818,CA-2014-140858,6/28/2014,6/28/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,Not,41.47,8,0.20,14.52,39.9527237,-75.1635262
819,CA-2014-140858,6/28/2014,6/28/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,Not,3.17,3,0.70,-2.43,39.9527237,-75.1635262
820,CA-2014-140858,6/28/2014,6/28/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,Not,1228.46,5,0.30,0.00,39.9527237,-75.1635262
821,CA-2014-140858,6/28/2014,6/28/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,Not,31.09,3,0.70,-22.80,39.9527237,-75.1635262
822,CA-2014-140858,6/28/2014,6/28/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,Not,335.52,4,0.20,117.43,39.9527237,-75.1635262
823,CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Not,239.97,3,0.00,71.99,40.7937116,-74.1501438
824,CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-LA-10003223,Office Supplies,Labels,Avery 508,Not,9.82,2,0.00,4.81,40.7937116,-74.1501438
825,US-2014-102071,9/5/2014,9/5/2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,Not,67.80,4,0.00,4.07,37.7792588,-122.4193286
826,US-2014-102071,9/5/2014,9/5/2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Not,167.97,3,0.00,40.31,37.7792588,-122.4193286
827,CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,Not,35.00,7,0.00,16.80,44.650051,-93.2432791
828,CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Not,37.24,4,0.00,10.80,44.650051,-93.2432791
829,CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,Not,15.28,2,0.00,7.49,44.650051,-93.2432791
830,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,301.96,2,0.00,90.59,38.9989499,-84.6266111
831,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Not,180.66,3,0.00,50.58,38.9989499,-84.6266111
832,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,Not,191.98,2,0.00,51.83,38.9989499,-84.6266111
833,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,TEC-PH-10002085,Technology,Phones,Clarity 53712,Not,65.99,1,0.00,17.16,38.9989499,-84.6266111
834,CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Not,35.22,2,0.20,2.64,27.9477595,-82.458444
835,CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Not,23.70,2,0.20,6.52,27.9477595,-82.458444
836,CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Not,265.48,1,0.50,-111.50,27.9477595,-82.458444
837,US-2014-115987,8/9/2014,9/13/2014,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,Kelly Williams,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,51.18,4,0.80,-79.34,32.3512601,-95.3010624
838,US-2017-156083,4/11/2017,11/11/2017,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",Not,9.66,2,0.20,3.26,35.6148165,-87.0338464
839,US-2016-137547,7/3/2016,12/3/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,Kelly Williams,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Not,21.07,3,0.20,1.58,32.753177,-97.3327459
840,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,Not,60.45,3,0.00,16.32,40.7127281,-74.0060152
841,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10002578,Office Supplies,Art,Newell 335,Not,11.52,4,0.00,3.34,40.7127281,-74.0060152
842,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Not,186.05,4,0.20,9.30,40.7127281,-74.0060152
843,CA-2016-161669,7/11/2016,9/11/2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,Not,37.44,4,0.20,11.70,34.0536909,-118.242766
844,CA-2016-161669,7/11/2016,9/11/2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Not,26.98,4,0.20,8.77,34.0536909,-118.242766
845,CA-2016-161669,7/11/2016,9/11/2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,Not,11.36,2,0.00,3.29,34.0536909,-118.242766
846,CA-2016-161669,7/11/2016,9/11/2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-LA-10004093,Office Supplies,Labels,Avery 486,Not,14.62,2,0.00,6.87,34.0536909,-118.242766
847,CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Not,83.72,7,0.00,23.44,38.2542376,-85.759407
848,CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,Not,287.94,3,0.00,77.74,38.2542376,-85.759407
849,CA-2017-107503,1/1/2017,6/1/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,Chuck Magee,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",Not,48.90,4,0.20,8.56,41.4673238,-82.1781904
850,CA-2014-107755,7/2/2014,12/2/2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,Chuck Magee,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,Not,115.36,7,0.00,49.60,40.6220478,-74.2445902
851,CA-2016-152534,6/20/2016,6/25/2016,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Anna Andreadi,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,Not,5.16,2,0.00,1.34,36.6744117,-121.655037
852,CA-2016-152534,6/20/2016,6/25/2016,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Anna Andreadi,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,38.88,6,0.00,18.66,36.6744117,-121.655037
853,CA-2016-113747,5/28/2016,5/28/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",Not,185.88,6,0.00,50.19,32.2998686,-90.1830408
854,CA-2016-123274,2/19/2016,2/24/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,44.46,2,0.00,14.67,40.7127281,-74.0060152
855,CA-2016-123274,2/19/2016,2/24/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Not,242.94,3,0.00,9.72,40.7127281,-74.0060152
856,CA-2014-125612,3/8/2014,8/8/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,Not,39.96,2,0.00,18.78,40.7127281,-74.0060152
857,CA-2014-125612,3/8/2014,8/8/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,Not,102.30,10,0.00,26.60,40.7127281,-74.0060152
858,CA-2014-125612,3/8/2014,8/8/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,Not,21.36,2,0.00,5.77,40.7127281,-74.0060152
859,CA-2017-161984,10/4/2017,10/4/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,Chuck Magee,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Not,7.61,1,0.00,3.58,40.4862174,-74.4518173
860,CA-2017-161984,10/4/2017,10/4/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,Chuck Magee,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,Not,7.16,2,0.00,3.58,40.4862174,-74.4518173
861,CA-2014-133851,9/6/2014,9/6/2014,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,Not,7.36,2,0.00,0.15,37.7792588,-122.4193286
862,CA-2014-133851,9/6/2014,9/6/2014,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,Not,23.10,2,0.00,10.63,37.7792588,-122.4193286
863,CA-2016-134474,5/1/2016,7/1/2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,Not,191.47,6,0.20,40.69,30.3321838,-81.655651
864,CA-2016-134474,5/1/2016,7/1/2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,OFF-AR-10003958,Office Supplies,Art,Newell 337,Not,5.25,2,0.20,0.59,30.3321838,-81.655651
865,CA-2016-134474,5/1/2016,7/1/2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",Not,59.18,2,0.20,5.18,30.3321838,-81.655651
866,CA-2014-149020,10/1/2014,10/1/2014,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-LA-10004272,Office Supplies,Labels,Avery 482,Not,2.89,1,0.00,1.36,38.7791227,-77.1861196
867,CA-2014-149020,10/1/2014,10/1/2014,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Not,51.94,1,0.00,21.30,38.7791227,-77.1861196
868,CA-2016-134362,9/29/2016,9/29/2016,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-LA-10004853,Office Supplies,Labels,Avery 483,Not,15.94,4,0.20,5.18,39.9527237,-75.1635262
869,CA-2014-136742,6/4/2014,10/4/2014,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,Chuck Magee,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,Not,44.91,6,0.70,-35.93,40.03813,-76.3056686
870,CA-2016-158099,3/9/2016,5/9/2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,1141.47,5,0.70,-760.98,39.9527237,-75.1635262
871,CA-2016-158099,3/9/2016,5/9/2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-PH-10002496,Technology,Phones,Cisco SPA301,Not,280.78,3,0.40,-46.80,39.9527237,-75.1635262
872,CA-2015-131128,10/19/2015,10/20/2015,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,Chuck Magee,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,Not,34.44,3,0.00,17.22,43.207178,-71.537476
873,CA-2014-148488,10/12/2014,12/15/2014,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Not,11.36,2,0.00,5.23,40.7127281,-74.0060152
874,CA-2014-148488,10/12/2014,12/15/2014,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,Not,106.34,7,0.20,37.22,40.7127281,-74.0060152
875,CA-2017-114636,8/25/2017,8/29/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,Not,192.16,5,0.20,67.26,35.2272086,-80.8430827
876,CA-2016-116736,1/17/2016,1/21/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Yes,322.59,3,0.00,64.52,43.207178,-71.537476
